DIMENSION 2-D
Benchmarks;Instance 1;Instance 2;Instance 3;Instance 4;Instance 5;Instance 6;Instance 7;Instance 8;Instance 9;Instance 10;Instance 11;Instance 12;Instance 13;Instance 14;Instance 15;;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores
f13;4.5839e+01;1.2918e+01;6.9237e+00;1.4791e+01;1.5144e+01;6.9924e+00;2.9145e+01;2.0377e+00;5.7740e+01;1.2630e+00;1.6616e+01;1.8134e+01;9.3720e+00;1.6404e+01;4.0722e+00;;=FLOOR.XCL(-LOG10(B99),1);=FLOOR.XCL(-LOG10(C99),1);=FLOOR.XCL(-LOG10(D99),1);=FLOOR.XCL(-LOG10(E99),1);=FLOOR.XCL(-LOG10(F99),1);=FLOOR.XCL(-LOG10(G99),1);=FLOOR.XCL(-LOG10(H99),1);=FLOOR.XCL(-LOG10(I99),1);=FLOOR.XCL(-LOG10(J99),1);=FLOOR.XCL(-LOG10(K99),1);=FLOOR.XCL(-LOG10(L99),1);=FLOOR.XCL(-LOG10(M99),1);=FLOOR.XCL(-LOG10(N99),1);=FLOOR.XCL(-LOG10(O99),1);=FLOOR.XCL(-LOG10(P99),1)
f14;1.1016e-03;8.6050e-04;6.9742e-04;5.5877e-04;9.1531e-04;1.5986e-03;5.2418e-04;2.6030e-03;1.5151e-03;1.3686e-03;2.0248e-01;1.1911e-03;1.7184e-03;8.0083e-04;1.8640e-03;;=FLOOR.XCL(-LOG10(B100),1);=FLOOR.XCL(-LOG10(C100),1);=FLOOR.XCL(-LOG10(D100),1);=FLOOR.XCL(-LOG10(E100),1);=FLOOR.XCL(-LOG10(F100),1);=FLOOR.XCL(-LOG10(G100),1);=FLOOR.XCL(-LOG10(H100),1);=FLOOR.XCL(-LOG10(I100),1);=FLOOR.XCL(-LOG10(J100),1);=FLOOR.XCL(-LOG10(K100),1);=FLOOR.XCL(-LOG10(L100),1);=FLOOR.XCL(-LOG10(M100),1);=FLOOR.XCL(-LOG10(N100),1);=FLOOR.XCL(-LOG10(O100),1);=FLOOR.XCL(-LOG10(P100),1)
f15;1.9552e+01;3.3746e+01;3.0757e+01;2.9802e+01;9.2848e+00;5.3481e+00;2.0974e+01;1.0113e+01;1.6750e+01;2.6878e+01;1.1288e+01;1.9125e+01;1.4947e+01;1.3983e+01;2.0033e+01;;=FLOOR.XCL(-LOG10(B101),1);=FLOOR.XCL(-LOG10(C101),1);=FLOOR.XCL(-LOG10(D101),1);=FLOOR.XCL(-LOG10(E101),1);=FLOOR.XCL(-LOG10(F101),1);=FLOOR.XCL(-LOG10(G101),1);=FLOOR.XCL(-LOG10(H101),1);=FLOOR.XCL(-LOG10(I101),1);=FLOOR.XCL(-LOG10(J101),1);=FLOOR.XCL(-LOG10(K101),1);=FLOOR.XCL(-LOG10(L101),1);=FLOOR.XCL(-LOG10(M101),1);=FLOOR.XCL(-LOG10(N101),1);=FLOOR.XCL(-LOG10(O101),1);=FLOOR.XCL(-LOG10(P101),1)
f16;3.0679e+00;3.6207e+00;2.9043e+00;8.9392e-01;6.3050e-01;5.7249e+00;6.3014e+00;9.3271e-01;5.0012e+00;4.7779e+00;6.0135e+00;2.5296e+00;2.4112e+00;2.7523e+00;3.4748e+00;;=FLOOR.XCL(-LOG10(B102),1);=FLOOR.XCL(-LOG10(C102),1);=FLOOR.XCL(-LOG10(D102),1);=FLOOR.XCL(-LOG10(E102),1);=FLOOR.XCL(-LOG10(F102),1);=FLOOR.XCL(-LOG10(G102),1);=FLOOR.XCL(-LOG10(H102),1);=FLOOR.XCL(-LOG10(I102),1);=FLOOR.XCL(-LOG10(J102),1);=FLOOR.XCL(-LOG10(K102),1);=FLOOR.XCL(-LOG10(L102),1);=FLOOR.XCL(-LOG10(M102),1);=FLOOR.XCL(-LOG10(N102),1);=FLOOR.XCL(-LOG10(O102),1);=FLOOR.XCL(-LOG10(P102),1)
f17;1.1998e-01;3.9235e-01;3.7904e-01;1.9108e+00;3.2192e-01;6.2262e-01;6.5412e-02;5.1217e-01;1.2835e+00;9.0614e-01;2.7103e-01;1.2898e+00;2.3827e-01;7.0886e-01;6.0398e-01;;=FLOOR.XCL(-LOG10(B103),1);=FLOOR.XCL(-LOG10(C103),1);=FLOOR.XCL(-LOG10(D103),1);=FLOOR.XCL(-LOG10(E103),1);=FLOOR.XCL(-LOG10(F103),1);=FLOOR.XCL(-LOG10(G103),1);=FLOOR.XCL(-LOG10(H103),1);=FLOOR.XCL(-LOG10(I103),1);=FLOOR.XCL(-LOG10(J103),1);=FLOOR.XCL(-LOG10(K103),1);=FLOOR.XCL(-LOG10(L103),1);=FLOOR.XCL(-LOG10(M103),1);=FLOOR.XCL(-LOG10(N103),1);=FLOOR.XCL(-LOG10(O103),1);=FLOOR.XCL(-LOG10(P103),1)
f18;1.1846e+00;1.6590e-01;9.0900e-01;1.7473e+00;2.5211e+00;2.1768e+00;1.0855e+00;2.3501e-01;1.2018e+00;1.4621e+00;2.1311e-01;3.2908e+00;2.4014e+00;4.6272e-01;6.4628e+00;;=FLOOR.XCL(-LOG10(B104),1);=FLOOR.XCL(-LOG10(C104),1);=FLOOR.XCL(-LOG10(D104),1);=FLOOR.XCL(-LOG10(E104),1);=FLOOR.XCL(-LOG10(F104),1);=FLOOR.XCL(-LOG10(G104),1);=FLOOR.XCL(-LOG10(H104),1);=FLOOR.XCL(-LOG10(I104),1);=FLOOR.XCL(-LOG10(J104),1);=FLOOR.XCL(-LOG10(K104),1);=FLOOR.XCL(-LOG10(L104),1);=FLOOR.XCL(-LOG10(M104),1);=FLOOR.XCL(-LOG10(N104),1);=FLOOR.XCL(-LOG10(O104),1);=FLOOR.XCL(-LOG10(P104),1)
f19;2.7087e+00;1.8088e+00;2.2668e+00;1.2379e+00;1.0436e+00;1.6480e+00;1.8490e+00;2.2542e+00;2.1827e+00;2.1264e+00;2.0694e+00;1.2647e+00;3.2180e+00;1.9600e+00;3.1697e+00;;=FLOOR.XCL(-LOG10(B105),1);=FLOOR.XCL(-LOG10(C105),1);=FLOOR.XCL(-LOG10(D105),1);=FLOOR.XCL(-LOG10(E105),1);=FLOOR.XCL(-LOG10(F105),1);=FLOOR.XCL(-LOG10(G105),1);=FLOOR.XCL(-LOG10(H105),1);=FLOOR.XCL(-LOG10(I105),1);=FLOOR.XCL(-LOG10(J105),1);=FLOOR.XCL(-LOG10(K105),1);=FLOOR.XCL(-LOG10(L105),1);=FLOOR.XCL(-LOG10(M105),1);=FLOOR.XCL(-LOG10(N105),1);=FLOOR.XCL(-LOG10(O105),1);=FLOOR.XCL(-LOG10(P105),1)
f20;1.4411e+00;1.3425e+00;9.2777e-01;1.3227e+00;1.3843e+00;1.4016e+00;1.6977e+00;9.0821e-01;1.0511e+00;1.0857e+00;1.8559e+00;1.5420e+00;8.2914e-01;1.3436e+00;1.3228e+00;;=FLOOR.XCL(-LOG10(B106),1);=FLOOR.XCL(-LOG10(C106),1);=FLOOR.XCL(-LOG10(D106),1);=FLOOR.XCL(-LOG10(E106),1);=FLOOR.XCL(-LOG10(F106),1);=FLOOR.XCL(-LOG10(G106),1);=FLOOR.XCL(-LOG10(H106),1);=FLOOR.XCL(-LOG10(I106),1);=FLOOR.XCL(-LOG10(J106),1);=FLOOR.XCL(-LOG10(K106),1);=FLOOR.XCL(-LOG10(L106),1);=FLOOR.XCL(-LOG10(M106),1);=FLOOR.XCL(-LOG10(N106),1);=FLOOR.XCL(-LOG10(O106),1);=FLOOR.XCL(-LOG10(P106),1)
f21;1.0974e+01;6.2548e+00;6.7147e+00;2.7780e+00;1.9381e+00;1.2978e+01;1.9378e+00;9.3000e-01;6.9186e-01;1.0974e+01;1.2456e+00;1.8030e+00;1.8522e+01;2.8240e-10;8.7566e+00;;=FLOOR.XCL(-LOG10(B107),1);=FLOOR.XCL(-LOG10(C107),1);=FLOOR.XCL(-LOG10(D107),1);=FLOOR.XCL(-LOG10(E107),1);=FLOOR.XCL(-LOG10(F107),1);=FLOOR.XCL(-LOG10(G107),1);=FLOOR.XCL(-LOG10(H107),1);=FLOOR.XCL(-LOG10(I107),1);=FLOOR.XCL(-LOG10(J107),1);=FLOOR.XCL(-LOG10(K107),1);=FLOOR.XCL(-LOG10(L107),1);=FLOOR.XCL(-LOG10(M107),1);=FLOOR.XCL(-LOG10(N107),1);=FLOOR.XCL(-LOG10(O107),1);=FLOOR.XCL(-LOG10(P107),1)
f22;2.0110e+01;1.4586e+01;6.9186e-01;1.4589e+01;5.1959e+00;6.9186e-01;7.2800e+00;6.9186e-01;8.8044e-01;1.1126e+01;1.1126e+01;1.6135e-01;5.1289e+00;2.1780e+01;6.9233e-01;;=FLOOR.XCL(-LOG10(B108),1);=FLOOR.XCL(-LOG10(C108),1);=FLOOR.XCL(-LOG10(D108),1);=FLOOR.XCL(-LOG10(E108),1);=FLOOR.XCL(-LOG10(F108),1);=FLOOR.XCL(-LOG10(G108),1);=FLOOR.XCL(-LOG10(H108),1);=FLOOR.XCL(-LOG10(I108),1);=FLOOR.XCL(-LOG10(J108),1);=FLOOR.XCL(-LOG10(K108),1);=FLOOR.XCL(-LOG10(L108),1);=FLOOR.XCL(-LOG10(M108),1);=FLOOR.XCL(-LOG10(N108),1);=FLOOR.XCL(-LOG10(O108),1);=FLOOR.XCL(-LOG10(P108),1)
f23;9.6830e-01;1.4007e+00;1.8792e+00;2.2259e+00;1.4082e+00;1.4839e+00;1.8231e+00;1.3036e+00;1.9132e+00;1.9205e+00;1.1661e+00;2.0286e+00;6.3865e-01;2.2373e+00;1.2871e+00;;=FLOOR.XCL(-LOG10(B109),1);=FLOOR.XCL(-LOG10(C109),1);=FLOOR.XCL(-LOG10(D109),1);=FLOOR.XCL(-LOG10(E109),1);=FLOOR.XCL(-LOG10(F109),1);=FLOOR.XCL(-LOG10(G109),1);=FLOOR.XCL(-LOG10(H109),1);=FLOOR.XCL(-LOG10(I109),1);=FLOOR.XCL(-LOG10(J109),1);=FLOOR.XCL(-LOG10(K109),1);=FLOOR.XCL(-LOG10(L109),1);=FLOOR.XCL(-LOG10(M109),1);=FLOOR.XCL(-LOG10(N109),1);=FLOOR.XCL(-LOG10(O109),1);=FLOOR.XCL(-LOG10(P109),1)
f24;3.5592e+01;3.5962e+01;4.1219e+01;3.5992e+01;2.2764e+01;6.0091e+01;3.6871e+01;3.5569e+01;3.8047e+01;2.8689e+01;5.1754e+01;3.4776e+01;3.8460e+01;2.7865e+01;2.6995e+01;;=FLOOR.XCL(-LOG10(B110),1);=FLOOR.XCL(-LOG10(C110),1);=FLOOR.XCL(-LOG10(D110),1);=FLOOR.XCL(-LOG10(E110),1);=FLOOR.XCL(-LOG10(F110),1);=FLOOR.XCL(-LOG10(G110),1);=FLOOR.XCL(-LOG10(H110),1);=FLOOR.XCL(-LOG10(I110),1);=FLOOR.XCL(-LOG10(J110),1);=FLOOR.XCL(-LOG10(K110),1);=FLOOR.XCL(-LOG10(L110),1);=FLOOR.XCL(-LOG10(M110),1);=FLOOR.XCL(-LOG10(N110),1);=FLOOR.XCL(-LOG10(O110),1);=FLOOR.XCL(-LOG10(P110),1)
;;;;;;;;;;;;;;;;;Total;=SUM(R87:AF110)

DIMENSION 20-D
Benchmarks;Instance 1;Instance 2;Instance 3;Instance 4;Instance 5;Instance 6;Instance 7;Instance 8;Instance 9;Instance 10;Instance 11;Instance 12;Instance 13;Instance 14;Instance 15;;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores
f1;1.4194e-03;5.4412e+00;6.9816e-02;1.3193e-03;1.2056e-02;9.9865e-03;8.3224e-03;9.1187e-04;6.4093e-03;2.3835e-03;5.6690e-02;8.1771e-03;7.4056e-03;1.4201e-02;2.6373e+00;;=FLOOR.XCL(-LOG10(B115),1);=FLOOR.XCL(-LOG10(C115),1);=FLOOR.XCL(-LOG10(D115),1);=FLOOR.XCL(-LOG10(E115),1);=FLOOR.XCL(-LOG10(F115),1);=FLOOR.XCL(-LOG10(G115),1);=FLOOR.XCL(-LOG10(H115),1);=FLOOR.XCL(-LOG10(I115),1);=FLOOR.XCL(-LOG10(J115),1);=FLOOR.XCL(-LOG10(K115),1);=FLOOR.XCL(-LOG10(L115),1);=FLOOR.XCL(-LOG10(M115),1);=FLOOR.XCL(-LOG10(N115),1);=FLOOR.XCL(-LOG10(O115),1);=FLOOR.XCL(-LOG10(P115),1)
f2;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;7.7153e+02;1.0000e+03;1.0000e+03;1.0000e+03;;=FLOOR.XCL(-LOG10(B116),1);=FLOOR.XCL(-LOG10(C116),1);=FLOOR.XCL(-LOG10(D116),1);=FLOOR.XCL(-LOG10(E116),1);=FLOOR.XCL(-LOG10(F116),1);=FLOOR.XCL(-LOG10(G116),1);=FLOOR.XCL(-LOG10(H116),1);=FLOOR.XCL(-LOG10(I116),1);=FLOOR.XCL(-LOG10(J116),1);=FLOOR.XCL(-LOG10(K116),1);=FLOOR.XCL(-LOG10(L116),1);=FLOOR.XCL(-LOG10(M116),1);=FLOOR.XCL(-LOG10(N116),1);=FLOOR.XCL(-LOG10(O116),1);=FLOOR.XCL(-LOG10(P116),1)
f3;7.0982e+01;9.5170e+01;6.1049e+01;5.1811e+01;6.5720e+01;7.2550e+01;4.5855e+01;3.0986e+01;8.5791e+01;5.3927e+01;6.2621e+01;6.9878e+01;7.0361e+01;6.8846e+01;2.8835e+01;;=FLOOR.XCL(-LOG10(B117),1);=FLOOR.XCL(-LOG10(C117),1);=FLOOR.XCL(-LOG10(D117),1);=FLOOR.XCL(-LOG10(E117),1);=FLOOR.XCL(-LOG10(F117),1);=FLOOR.XCL(-LOG10(G117),1);=FLOOR.XCL(-LOG10(H117),1);=FLOOR.XCL(-LOG10(I117),1);=FLOOR.XCL(-LOG10(J117),1);=FLOOR.XCL(-LOG10(K117),1);=FLOOR.XCL(-LOG10(L117),1);=FLOOR.XCL(-LOG10(M117),1);=FLOOR.XCL(-LOG10(N117),1);=FLOOR.XCL(-LOG10(O117),1);=FLOOR.XCL(-LOG10(P117),1)
f4;7.0683e+01;8.0265e+01;6.6463e+01;9.3893e+01;5.2324e+01;4.9478e+01;7.3906e+01;4.9879e+01;1.1072e+02;7.4555e+01;1.4658e+02;7.5404e+01;6.8766e+01;9.1422e+01;1.1201e+02;;=FLOOR.XCL(-LOG10(B118),1);=FLOOR.XCL(-LOG10(C118),1);=FLOOR.XCL(-LOG10(D118),1);=FLOOR.XCL(-LOG10(E118),1);=FLOOR.XCL(-LOG10(F118),1);=FLOOR.XCL(-LOG10(G118),1);=FLOOR.XCL(-LOG10(H118),1);=FLOOR.XCL(-LOG10(I118),1);=FLOOR.XCL(-LOG10(J118),1);=FLOOR.XCL(-LOG10(K118),1);=FLOOR.XCL(-LOG10(L118),1);=FLOOR.XCL(-LOG10(M118),1);=FLOOR.XCL(-LOG10(N118),1);=FLOOR.XCL(-LOG10(O118),1);=FLOOR.XCL(-LOG10(P118),1)
f5;2.1316e-14;1.1369e-13;2.3357e+01;1.0000e+01;1.1288e+01;1.4384e+01;2.8422e-14;1.0000e-14;1.0000e-14;1.0000e-14;2.2743e+01;3.6100e+01;2.8422e-14;1.4211e-14;2.7534e-14;;=FLOOR.XCL(-LOG10(B119),1);=FLOOR.XCL(-LOG10(C119),1);=FLOOR.XCL(-LOG10(D119),1);=FLOOR.XCL(-LOG10(E119),1);=FLOOR.XCL(-LOG10(F119),1);=FLOOR.XCL(-LOG10(G119),1);=FLOOR.XCL(-LOG10(H119),1);=FLOOR.XCL(-LOG10(I119),1);=FLOOR.XCL(-LOG10(J119),1);=FLOOR.XCL(-LOG10(K119),1);=FLOOR.XCL(-LOG10(L119),1);=FLOOR.XCL(-LOG10(M119),1);=FLOOR.XCL(-LOG10(N119),1);=FLOOR.XCL(-LOG10(O119),1);=FLOOR.XCL(-LOG10(P119),1)
f6;9.5434e+01;2.8741e+01;3.3512e+01;1.1693e+02;1.3140e+02;7.1723e+01;1.2785e+02;1.0738e+02;2.2506e+02;4.0202e+01;1.1394e+02;5.4220e+01;7.5747e+01;8.1200e+01;2.1729e+02;;=FLOOR.XCL(-LOG10(B120),1);=FLOOR.XCL(-LOG10(C120),1);=FLOOR.XCL(-LOG10(D120),1);=FLOOR.XCL(-LOG10(E120),1);=FLOOR.XCL(-LOG10(F120),1);=FLOOR.XCL(-LOG10(G120),1);=FLOOR.XCL(-LOG10(H120),1);=FLOOR.XCL(-LOG10(I120),1);=FLOOR.XCL(-LOG10(J120),1);=FLOOR.XCL(-LOG10(K120),1);=FLOOR.XCL(-LOG10(L120),1);=FLOOR.XCL(-LOG10(M120),1);=FLOOR.XCL(-LOG10(N120),1);=FLOOR.XCL(-LOG10(O120),1);=FLOOR.XCL(-LOG10(P120),1)
f7;1.8483e+01;5.6475e+01;2.6741e+01;2.5938e+01;1.2014e+01;4.6458e+01;3.6588e+01;1.4691e+01;3.5664e+01;2.4845e+01;4.1355e+01;1.9214e+01;5.8057e+01;4.1970e+01;2.4580e+01;;=FLOOR.XCL(-LOG10(B121),1);=FLOOR.XCL(-LOG10(C121),1);=FLOOR.XCL(-LOG10(D121),1);=FLOOR.XCL(-LOG10(E121),1);=FLOOR.XCL(-LOG10(F121),1);=FLOOR.XCL(-LOG10(G121),1);=FLOOR.XCL(-LOG10(H121),1);=FLOOR.XCL(-LOG10(I121),1);=FLOOR.XCL(-LOG10(J121),1);=FLOOR.XCL(-LOG10(K121),1);=FLOOR.XCL(-LOG10(L121),1);=FLOOR.XCL(-LOG10(M121),1);=FLOOR.XCL(-LOG10(N121),1);=FLOOR.XCL(-LOG10(O121),1);=FLOOR.XCL(-LOG10(P121),1)
f8;7.2794e+01;1.2298e+02;9.4601e+01;1.1277e+02;5.9625e+01;8.9134e+01;7.5829e+01;1.6041e+02;1.6546e+02;3.9783e+02;2.3076e+01;1.5350e+02;2.1531e+02;1.6830e+02;1.0652e+02;;=FLOOR.XCL(-LOG10(B122),1);=FLOOR.XCL(-LOG10(C122),1);=FLOOR.XCL(-LOG10(D122),1);=FLOOR.XCL(-LOG10(E122),1);=FLOOR.XCL(-LOG10(F122),1);=FLOOR.XCL(-LOG10(G122),1);=FLOOR.XCL(-LOG10(H122),1);=FLOOR.XCL(-LOG10(I122),1);=FLOOR.XCL(-LOG10(J122),1);=FLOOR.XCL(-LOG10(K122),1);=FLOOR.XCL(-LOG10(L122),1);=FLOOR.XCL(-LOG10(M122),1);=FLOOR.XCL(-LOG10(N122),1);=FLOOR.XCL(-LOG10(O122),1);=FLOOR.XCL(-LOG10(P122),1)
f9;9.5230e+01;7.7235e+01;3.3288e+01;3.6060e+01;6.4369e+01;7.3480e+01;2.1483e+02;1.8600e+02;1.4988e+02;3.0699e+01;1.3118e+02;2.3116e+01;6.5845e+01;1.4574e+02;2.1975e+01;;=FLOOR.XCL(-LOG10(B123),1);=FLOOR.XCL(-LOG10(C123),1);=FLOOR.XCL(-LOG10(D123),1);=FLOOR.XCL(-LOG10(E123),1);=FLOOR.XCL(-LOG10(F123),1);=FLOOR.XCL(-LOG10(G123),1);=FLOOR.XCL(-LOG10(H123),1);=FLOOR.XCL(-LOG10(I123),1);=FLOOR.XCL(-LOG10(J123),1);=FLOOR.XCL(-LOG10(K123),1);=FLOOR.XCL(-LOG10(L123),1);=FLOOR.XCL(-LOG10(M123),1);=FLOOR.XCL(-LOG10(N123),1);=FLOOR.XCL(-LOG10(O123),1);=FLOOR.XCL(-LOG10(P123),1)
f10;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;;=FLOOR.XCL(-LOG10(B124),1);=FLOOR.XCL(-LOG10(C124),1);=FLOOR.XCL(-LOG10(D124),1);=FLOOR.XCL(-LOG10(E124),1);=FLOOR.XCL(-LOG10(F124),1);=FLOOR.XCL(-LOG10(G124),1);=FLOOR.XCL(-LOG10(H124),1);=FLOOR.XCL(-LOG10(I124),1);=FLOOR.XCL(-LOG10(J124),1);=FLOOR.XCL(-LOG10(K124),1);=FLOOR.XCL(-LOG10(L124),1);=FLOOR.XCL(-LOG10(M124),1);=FLOOR.XCL(-LOG10(N124),1);=FLOOR.XCL(-LOG10(O124),1);=FLOOR.XCL(-LOG10(P124),1)
f11;1.6186e+02;1.3667e+02;8.2653e+01;1.6224e+02;9.7634e+01;3.1373e+02;2.0599e+02;1.8661e+02;1.0409e+02;1.8279e+02;1.6086e+02;1.7001e+02;8.4589e+01;9.5595e+01;1.0056e+02;;=FLOOR.XCL(-LOG10(B125),1);=FLOOR.XCL(-LOG10(C125),1);=FLOOR.XCL(-LOG10(D125),1);=FLOOR.XCL(-LOG10(E125),1);=FLOOR.XCL(-LOG10(F125),1);=FLOOR.XCL(-LOG10(G125),1);=FLOOR.XCL(-LOG10(H125),1);=FLOOR.XCL(-LOG10(I125),1);=FLOOR.XCL(-LOG10(J125),1);=FLOOR.XCL(-LOG10(K125),1);=FLOOR.XCL(-LOG10(L125),1);=FLOOR.XCL(-LOG10(M125),1);=FLOOR.XCL(-LOG10(N125),1);=FLOOR.XCL(-LOG10(O125),1);=FLOOR.XCL(-LOG10(P125),1)
f12;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;;=FLOOR.XCL(-LOG10(B126),1);=FLOOR.XCL(-LOG10(C126),1);=FLOOR.XCL(-LOG10(D126),1);=FLOOR.XCL(-LOG10(E126),1);=FLOOR.XCL(-LOG10(F126),1);=FLOOR.XCL(-LOG10(G126),1);=FLOOR.XCL(-LOG10(H126),1);=FLOOR.XCL(-LOG10(I126),1);=FLOOR.XCL(-LOG10(J126),1);=FLOOR.XCL(-LOG10(K126),1);=FLOOR.XCL(-LOG10(L126),1);=FLOOR.XCL(-LOG10(M126),1);=FLOOR.XCL(-LOG10(N126),1);=FLOOR.XCL(-LOG10(O126),1);=FLOOR.XCL(-LOG10(P126),1)
f13;6.9519e+01;2.7386e+02;6.1466e+01;3.0652e+01;1.6024e+02;1.1467e+02;7.4097e+01;2.9146e+02;3.5177e+01;3.4459e+01;3.0193e+01;1.0068e+02;6.9116e+01;4.1550e+01;1.4860e+02;;=FLOOR.XCL(-LOG10(B127),1);=FLOOR.XCL(-LOG10(C127),1);=FLOOR.XCL(-LOG10(D127),1);=FLOOR.XCL(-LOG10(E127),1);=FLOOR.XCL(-LOG10(F127),1);=FLOOR.XCL(-LOG10(G127),1);=FLOOR.XCL(-LOG10(H127),1);=FLOOR.XCL(-LOG10(I127),1);=FLOOR.XCL(-LOG10(J127),1);=FLOOR.XCL(-LOG10(K127),1);=FLOOR.XCL(-LOG10(L127),1);=FLOOR.XCL(-LOG10(M127),1);=FLOOR.XCL(-LOG10(N127),1);=FLOOR.XCL(-LOG10(O127),1);=FLOOR.XCL(-LOG10(P127),1)
f14;6.1566e-02;1.7250e-02;9.0005e-02;2.4128e-02;2.1430e-01;4.2031e-01;3.0838e-02;3.4637e-02;3.2986e-02;2.3958e+00;1.0020e-01;1.6846e-01;2.7470e-02;7.1457e-02;3.9764e-01;;=FLOOR.XCL(-LOG10(B128),1);=FLOOR.XCL(-LOG10(C128),1);=FLOOR.XCL(-LOG10(D128),1);=FLOOR.XCL(-LOG10(E128),1);=FLOOR.XCL(-LOG10(F128),1);=FLOOR.XCL(-LOG10(G128),1);=FLOOR.XCL(-LOG10(H128),1);=FLOOR.XCL(-LOG10(I128),1);=FLOOR.XCL(-LOG10(J128),1);=FLOOR.XCL(-LOG10(K128),1);=FLOOR.XCL(-LOG10(L128),1);=FLOOR.XCL(-LOG10(M128),1);=FLOOR.XCL(-LOG10(N128),1);=FLOOR.XCL(-LOG10(O128),1);=FLOOR.XCL(-LOG10(P128),1)
f15;7.6978e+01;8.5377e+01;1.1806e+02;7.1848e+01;7.5287e+01;8.0431e+01;9.0068e+01;6.0689e+01;7.2419e+01;5.3646e+01;6.0945e+01;1.1773e+02;6.6916e+01;8.0417e+01;8.4261e+01;;=FLOOR.XCL(-LOG10(B129),1);=FLOOR.XCL(-LOG10(C129),1);=FLOOR.XCL(-LOG10(D129),1);=FLOOR.XCL(-LOG10(E129),1);=FLOOR.XCL(-LOG10(F129),1);=FLOOR.XCL(-LOG10(G129),1);=FLOOR.XCL(-LOG10(H129),1);=FLOOR.XCL(-LOG10(I129),1);=FLOOR.XCL(-LOG10(J129),1);=FLOOR.XCL(-LOG10(K129),1);=FLOOR.XCL(-LOG10(L129),1);=FLOOR.XCL(-LOG10(M129),1);=FLOOR.XCL(-LOG10(N129),1);=FLOOR.XCL(-LOG10(O129),1);=FLOOR.XCL(-LOG10(P129),1)
f16;1.5171e+01;2.8591e+00;1.1590e+01;1.4799e+01;1.5374e+01;6.6513e+00;1.5962e+01;5.4321e+00;8.5440e+00;1.8768e+01;1.2398e+01;7.0405e+00;1.2878e+01;8.2244e+00;1.2783e+01;;=FLOOR.XCL(-LOG10(B130),1);=FLOOR.XCL(-LOG10(C130),1);=FLOOR.XCL(-LOG10(D130),1);=FLOOR.XCL(-LOG10(E130),1);=FLOOR.XCL(-LOG10(F130),1);=FLOOR.XCL(-LOG10(G130),1);=FLOOR.XCL(-LOG10(H130),1);=FLOOR.XCL(-LOG10(I130),1);=FLOOR.XCL(-LOG10(J130),1);=FLOOR.XCL(-LOG10(K130),1);=FLOOR.XCL(-LOG10(L130),1);=FLOOR.XCL(-LOG10(M130),1);=FLOOR.XCL(-LOG10(N130),1);=FLOOR.XCL(-LOG10(O130),1);=FLOOR.XCL(-LOG10(P130),1)
f17;3.1252e+00;1.2574e+00;1.9161e+00;1.6217e+00;8.8266e-01;1.7858e+00;1.7232e+00;2.1428e+00;2.5321e+00;1.4838e+00;2.0155e+00;1.4237e+00;2.8911e+00;1.3359e+00;7.4662e-01;;=FLOOR.XCL(-LOG10(B131),1);=FLOOR.XCL(-LOG10(C131),1);=FLOOR.XCL(-LOG10(D131),1);=FLOOR.XCL(-LOG10(E131),1);=FLOOR.XCL(-LOG10(F131),1);=FLOOR.XCL(-LOG10(G131),1);=FLOOR.XCL(-LOG10(H131),1);=FLOOR.XCL(-LOG10(I131),1);=FLOOR.XCL(-LOG10(J131),1);=FLOOR.XCL(-LOG10(K131),1);=FLOOR.XCL(-LOG10(L131),1);=FLOOR.XCL(-LOG10(M131),1);=FLOOR.XCL(-LOG10(N131),1);=FLOOR.XCL(-LOG10(O131),1);=FLOOR.XCL(-LOG10(P131),1)
