sep=;
DIMENSION 2-D
Benchmarks;Instance 1;Instance 2;Instance 3;Instance 4;Instance 5;Instance 6;Instance 7;Instance 8;Instance 9;Instance 10;Instance 11;Instance 12;Instance 13;Instance 14;Instance 15;;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores
f16;5.7178e+00;4.4095e+00;3.8829e+00;6.7660e+00;4.1964e+00;5.1379e+00;1.2516e+00;2.2565e+00;5.8096e-01;6.5269e+00;2.3184e+00;8.9968e+00;1.6489e+00;2.6647e+00;2.1595e+00;;=FLOOR.MATH(-LOG10(B102),1);=FLOOR.MATH(-LOG10(C102),1);=FLOOR.MATH(-LOG10(D102),1);=FLOOR.MATH(-LOG10(E102),1);=FLOOR.MATH(-LOG10(F102),1);=FLOOR.MATH(-LOG10(G102),1);=FLOOR.MATH(-LOG10(H102),1);=FLOOR.MATH(-LOG10(I102),1);=FLOOR.MATH(-LOG10(J102),1);=FLOOR.MATH(-LOG10(K102),1);=FLOOR.MATH(-LOG10(L102),1);=FLOOR.MATH(-LOG10(M102),1);=FLOOR.MATH(-LOG10(N102),1);=FLOOR.MATH(-LOG10(O102),1);=FLOOR.MATH(-LOG10(P102),1)
f17;1.5933e-01;1.7615e+00;3.0029e-01;2.4353e-01;5.2380e-01;6.3514e-01;1.8208e-01;5.2924e-01;8.0609e-01;6.0713e-01;3.4276e-01;1.2840e+00;2.0656e+00;1.9406e-01;1.8760e-02;;=FLOOR.MATH(-LOG10(B103),1);=FLOOR.MATH(-LOG10(C103),1);=FLOOR.MATH(-LOG10(D103),1);=FLOOR.MATH(-LOG10(E103),1);=FLOOR.MATH(-LOG10(F103),1);=FLOOR.MATH(-LOG10(G103),1);=FLOOR.MATH(-LOG10(H103),1);=FLOOR.MATH(-LOG10(I103),1);=FLOOR.MATH(-LOG10(J103),1);=FLOOR.MATH(-LOG10(K103),1);=FLOOR.MATH(-LOG10(L103),1);=FLOOR.MATH(-LOG10(M103),1);=FLOOR.MATH(-LOG10(N103),1);=FLOOR.MATH(-LOG10(O103),1);=FLOOR.MATH(-LOG10(P103),1)
f18;3.6958e-01;2.2930e+00;5.7113e-01;7.3813e+00;2.1749e+00;4.0300e+00;1.3166e+00;4.9955e-01;1.3060e+00;1.8613e+00;3.7705e+00;2.3494e+00;2.6784e-01;1.2052e+00;2.1083e+00;;=FLOOR.MATH(-LOG10(B104),1);=FLOOR.MATH(-LOG10(C104),1);=FLOOR.MATH(-LOG10(D104),1);=FLOOR.MATH(-LOG10(E104),1);=FLOOR.MATH(-LOG10(F104),1);=FLOOR.MATH(-LOG10(G104),1);=FLOOR.MATH(-LOG10(H104),1);=FLOOR.MATH(-LOG10(I104),1);=FLOOR.MATH(-LOG10(J104),1);=FLOOR.MATH(-LOG10(K104),1);=FLOOR.MATH(-LOG10(L104),1);=FLOOR.MATH(-LOG10(M104),1);=FLOOR.MATH(-LOG10(N104),1);=FLOOR.MATH(-LOG10(O104),1);=FLOOR.MATH(-LOG10(P104),1)
f19;3.2740e+00;2.2392e+00;3.8973e+00;2.3959e+00;2.8974e+00;3.6397e+00;2.3428e+00;2.5179e+00;2.3684e+00;2.9941e+00;4.9920e-01;1.4466e+00;1.4405e+00;2.9794e+00;1.8593e+00;;=FLOOR.MATH(-LOG10(B105),1);=FLOOR.MATH(-LOG10(C105),1);=FLOOR.MATH(-LOG10(D105),1);=FLOOR.MATH(-LOG10(E105),1);=FLOOR.MATH(-LOG10(F105),1);=FLOOR.MATH(-LOG10(G105),1);=FLOOR.MATH(-LOG10(H105),1);=FLOOR.MATH(-LOG10(I105),1);=FLOOR.MATH(-LOG10(J105),1);=FLOOR.MATH(-LOG10(K105),1);=FLOOR.MATH(-LOG10(L105),1);=FLOOR.MATH(-LOG10(M105),1);=FLOOR.MATH(-LOG10(N105),1);=FLOOR.MATH(-LOG10(O105),1);=FLOOR.MATH(-LOG10(P105),1)
f20;1.6978e+00;1.0358e+00;1.4215e+00;1.4609e+00;1.1057e+00;1.3226e+00;1.2438e+00;1.7797e+00;6.7117e-01;1.7174e+00;1.3623e+00;1.8556e+00;1.7594e+00;1.2671e+00;6.9095e-01;;=FLOOR.MATH(-LOG10(B106),1);=FLOOR.MATH(-LOG10(C106),1);=FLOOR.MATH(-LOG10(D106),1);=FLOOR.MATH(-LOG10(E106),1);=FLOOR.MATH(-LOG10(F106),1);=FLOOR.MATH(-LOG10(G106),1);=FLOOR.MATH(-LOG10(H106),1);=FLOOR.MATH(-LOG10(I106),1);=FLOOR.MATH(-LOG10(J106),1);=FLOOR.MATH(-LOG10(K106),1);=FLOOR.MATH(-LOG10(L106),1);=FLOOR.MATH(-LOG10(M106),1);=FLOOR.MATH(-LOG10(N106),1);=FLOOR.MATH(-LOG10(O106),1);=FLOOR.MATH(-LOG10(P106),1)
f21;1.0722e+01;3.0290e-09;1.2453e+00;1.5630e+00;9.8976e-09;1.2211e+01;8.1098e+00;3.1605e+00;9.3000e-01;6.9186e-01;2.1186e+00;5.2652e+00;1.5630e+00;2.0057e+00;3.1711e+00;;=FLOOR.MATH(-LOG10(B107),1);=FLOOR.MATH(-LOG10(C107),1);=FLOOR.MATH(-LOG10(D107),1);=FLOOR.MATH(-LOG10(E107),1);=FLOOR.MATH(-LOG10(F107),1);=FLOOR.MATH(-LOG10(G107),1);=FLOOR.MATH(-LOG10(H107),1);=FLOOR.MATH(-LOG10(I107),1);=FLOOR.MATH(-LOG10(J107),1);=FLOOR.MATH(-LOG10(K107),1);=FLOOR.MATH(-LOG10(L107),1);=FLOOR.MATH(-LOG10(M107),1);=FLOOR.MATH(-LOG10(N107),1);=FLOOR.MATH(-LOG10(O107),1);=FLOOR.MATH(-LOG10(P107),1)
f22;5.0648e+00;2.5072e-03;6.9186e-01;5.0627e+00;8.7430e+00;6.9186e-01;7.2717e+00;2.1779e+01;3.6196e+00;1.1126e+01;7.0826e-01;5.0010e-01;7.3349e+00;5.0971e-02;7.2716e+00;;=FLOOR.MATH(-LOG10(B108),1);=FLOOR.MATH(-LOG10(C108),1);=FLOOR.MATH(-LOG10(D108),1);=FLOOR.MATH(-LOG10(E108),1);=FLOOR.MATH(-LOG10(F108),1);=FLOOR.MATH(-LOG10(G108),1);=FLOOR.MATH(-LOG10(H108),1);=FLOOR.MATH(-LOG10(I108),1);=FLOOR.MATH(-LOG10(J108),1);=FLOOR.MATH(-LOG10(K108),1);=FLOOR.MATH(-LOG10(L108),1);=FLOOR.MATH(-LOG10(M108),1);=FLOOR.MATH(-LOG10(N108),1);=FLOOR.MATH(-LOG10(O108),1);=FLOOR.MATH(-LOG10(P108),1)
f23;1.8682e+00;1.6457e+00;1.2462e+00;1.6916e+00;1.8345e+00;1.8207e+00;1.5606e+00;1.0230e+00;8.5504e-01;2.0814e+00;1.1873e+00;1.2354e+00;1.4428e+00;5.7945e-01;1.3358e+00;;=FLOOR.MATH(-LOG10(B109),1);=FLOOR.MATH(-LOG10(C109),1);=FLOOR.MATH(-LOG10(D109),1);=FLOOR.MATH(-LOG10(E109),1);=FLOOR.MATH(-LOG10(F109),1);=FLOOR.MATH(-LOG10(G109),1);=FLOOR.MATH(-LOG10(H109),1);=FLOOR.MATH(-LOG10(I109),1);=FLOOR.MATH(-LOG10(J109),1);=FLOOR.MATH(-LOG10(K109),1);=FLOOR.MATH(-LOG10(L109),1);=FLOOR.MATH(-LOG10(M109),1);=FLOOR.MATH(-LOG10(N109),1);=FLOOR.MATH(-LOG10(O109),1);=FLOOR.MATH(-LOG10(P109),1)
f24;4.6094e+01;5.6976e+01;2.3530e+01;2.5773e+01;3.1657e+01;3.8777e+01;7.4429e+01;5.7104e+01;5.8423e+01;3.8795e+01;2.3904e+01;4.5470e+01;3.5734e+01;3.5633e+01;3.8902e+01;;=FLOOR.MATH(-LOG10(B110),1);=FLOOR.MATH(-LOG10(C110),1);=FLOOR.MATH(-LOG10(D110),1);=FLOOR.MATH(-LOG10(E110),1);=FLOOR.MATH(-LOG10(F110),1);=FLOOR.MATH(-LOG10(G110),1);=FLOOR.MATH(-LOG10(H110),1);=FLOOR.MATH(-LOG10(I110),1);=FLOOR.MATH(-LOG10(J110),1);=FLOOR.MATH(-LOG10(K110),1);=FLOOR.MATH(-LOG10(L110),1);=FLOOR.MATH(-LOG10(M110),1);=FLOOR.MATH(-LOG10(N110),1);=FLOOR.MATH(-LOG10(O110),1);=FLOOR.MATH(-LOG10(P110),1)
;;;;;;;;;;;;;;;;;Total;=SUM(R87:AF110)

DIMENSION 20-D
Benchmarks;Instance 1;Instance 2;Instance 3;Instance 4;Instance 5;Instance 6;Instance 7;Instance 8;Instance 9;Instance 10;Instance 11;Instance 12;Instance 13;Instance 14;Instance 15;;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores;Scores
f1;7.6889e-04;3.9229e-03;4.2003e-01;2.9552e-03;1.9683e-02;1.1385e-02;7.2523e-03;1.9346e-01;2.8586e+00;1.9515e-02;3.3235e+00;6.6244e-01;2.6464e-03;5.1808e-03;1.3356e+00;;=FLOOR.MATH(-LOG10(B115),1);=FLOOR.MATH(-LOG10(C115),1);=FLOOR.MATH(-LOG10(D115),1);=FLOOR.MATH(-LOG10(E115),1);=FLOOR.MATH(-LOG10(F115),1);=FLOOR.MATH(-LOG10(G115),1);=FLOOR.MATH(-LOG10(H115),1);=FLOOR.MATH(-LOG10(I115),1);=FLOOR.MATH(-LOG10(J115),1);=FLOOR.MATH(-LOG10(K115),1);=FLOOR.MATH(-LOG10(L115),1);=FLOOR.MATH(-LOG10(M115),1);=FLOOR.MATH(-LOG10(N115),1);=FLOOR.MATH(-LOG10(O115),1);=FLOOR.MATH(-LOG10(P115),1)
f2;1.0000e+03;1.0000e+03;1.0000e+03;2.6208e+02;1.0000e+03;1.0000e+03;3.1860e+02;1.0000e+03;1.0000e+03;1.0000e+03;2.7324e+02;1.9490e+02;9.9615e+02;1.0000e+03;9.7450e+02;;=FLOOR.MATH(-LOG10(B116),1);=FLOOR.MATH(-LOG10(C116),1);=FLOOR.MATH(-LOG10(D116),1);=FLOOR.MATH(-LOG10(E116),1);=FLOOR.MATH(-LOG10(F116),1);=FLOOR.MATH(-LOG10(G116),1);=FLOOR.MATH(-LOG10(H116),1);=FLOOR.MATH(-LOG10(I116),1);=FLOOR.MATH(-LOG10(J116),1);=FLOOR.MATH(-LOG10(K116),1);=FLOOR.MATH(-LOG10(L116),1);=FLOOR.MATH(-LOG10(M116),1);=FLOOR.MATH(-LOG10(N116),1);=FLOOR.MATH(-LOG10(O116),1);=FLOOR.MATH(-LOG10(P116),1)
f3;6.4629e+01;2.7965e+01;2.7539e+01;9.6411e+01;5.7855e+01;6.5221e+01;5.2742e+01;6.3441e+01;7.0258e+01;4.4452e+01;4.9351e+01;6.1145e+01;8.4839e+01;7.4084e+01;6.0041e+01;;=FLOOR.MATH(-LOG10(B117),1);=FLOOR.MATH(-LOG10(C117),1);=FLOOR.MATH(-LOG10(D117),1);=FLOOR.MATH(-LOG10(E117),1);=FLOOR.MATH(-LOG10(F117),1);=FLOOR.MATH(-LOG10(G117),1);=FLOOR.MATH(-LOG10(H117),1);=FLOOR.MATH(-LOG10(I117),1);=FLOOR.MATH(-LOG10(J117),1);=FLOOR.MATH(-LOG10(K117),1);=FLOOR.MATH(-LOG10(L117),1);=FLOOR.MATH(-LOG10(M117),1);=FLOOR.MATH(-LOG10(N117),1);=FLOOR.MATH(-LOG10(O117),1);=FLOOR.MATH(-LOG10(P117),1)
f4;1.1737e+02;1.5941e+02;9.7657e+01;7.4866e+01;1.1365e+02;9.7258e+01;6.4131e+01;7.2805e+01;1.1013e+02;1.0412e+02;9.3713e+01;7.8319e+01;1.1488e+02;6.5327e+01;6.8558e+01;;=FLOOR.MATH(-LOG10(B118),1);=FLOOR.MATH(-LOG10(C118),1);=FLOOR.MATH(-LOG10(D118),1);=FLOOR.MATH(-LOG10(E118),1);=FLOOR.MATH(-LOG10(F118),1);=FLOOR.MATH(-LOG10(G118),1);=FLOOR.MATH(-LOG10(H118),1);=FLOOR.MATH(-LOG10(I118),1);=FLOOR.MATH(-LOG10(J118),1);=FLOOR.MATH(-LOG10(K118),1);=FLOOR.MATH(-LOG10(L118),1);=FLOOR.MATH(-LOG10(M118),1);=FLOOR.MATH(-LOG10(N118),1);=FLOOR.MATH(-LOG10(O118),1);=FLOOR.MATH(-LOG10(P118),1)
f5;2.1316e-14;1.1369e-13;1.0000e-14;4.7058e+01;1.4211e-14;1.1288e+01;2.8422e-14;1.0000e-14;1.0000e-14;1.0000e-14;1.0658e-14;1.1369e-13;2.8422e-14;1.4211e-14;2.7534e-14;;=FLOOR.MATH(-LOG10(B119),1);=FLOOR.MATH(-LOG10(C119),1);=FLOOR.MATH(-LOG10(D119),1);=FLOOR.MATH(-LOG10(E119),1);=FLOOR.MATH(-LOG10(F119),1);=FLOOR.MATH(-LOG10(G119),1);=FLOOR.MATH(-LOG10(H119),1);=FLOOR.MATH(-LOG10(I119),1);=FLOOR.MATH(-LOG10(J119),1);=FLOOR.MATH(-LOG10(K119),1);=FLOOR.MATH(-LOG10(L119),1);=FLOOR.MATH(-LOG10(M119),1);=FLOOR.MATH(-LOG10(N119),1);=FLOOR.MATH(-LOG10(O119),1);=FLOOR.MATH(-LOG10(P119),1)
f6;6.8638e+01;2.0974e+02;6.2386e+01;2.8158e+02;5.1516e+01;2.4913e+01;3.9157e+01;9.5693e+01;3.8954e+01;8.7822e+01;2.8488e+02;6.0436e+01;5.2633e+01;2.1556e+02;4.6093e+02;;=FLOOR.MATH(-LOG10(B120),1);=FLOOR.MATH(-LOG10(C120),1);=FLOOR.MATH(-LOG10(D120),1);=FLOOR.MATH(-LOG10(E120),1);=FLOOR.MATH(-LOG10(F120),1);=FLOOR.MATH(-LOG10(G120),1);=FLOOR.MATH(-LOG10(H120),1);=FLOOR.MATH(-LOG10(I120),1);=FLOOR.MATH(-LOG10(J120),1);=FLOOR.MATH(-LOG10(K120),1);=FLOOR.MATH(-LOG10(L120),1);=FLOOR.MATH(-LOG10(M120),1);=FLOOR.MATH(-LOG10(N120),1);=FLOOR.MATH(-LOG10(O120),1);=FLOOR.MATH(-LOG10(P120),1)
f7;1.0929e+01;4.4915e+01;5.0782e+01;3.3067e+01;1.3288e+01;3.4399e+01;5.5648e+01;2.2901e+01;1.0762e+01;1.9194e+01;2.5023e+01;2.9196e+01;2.6112e+01;3.4137e+01;1.5784e+01;;=FLOOR.MATH(-LOG10(B121),1);=FLOOR.MATH(-LOG10(C121),1);=FLOOR.MATH(-LOG10(D121),1);=FLOOR.MATH(-LOG10(E121),1);=FLOOR.MATH(-LOG10(F121),1);=FLOOR.MATH(-LOG10(G121),1);=FLOOR.MATH(-LOG10(H121),1);=FLOOR.MATH(-LOG10(I121),1);=FLOOR.MATH(-LOG10(J121),1);=FLOOR.MATH(-LOG10(K121),1);=FLOOR.MATH(-LOG10(L121),1);=FLOOR.MATH(-LOG10(M121),1);=FLOOR.MATH(-LOG10(N121),1);=FLOOR.MATH(-LOG10(O121),1);=FLOOR.MATH(-LOG10(P121),1)
f8;1.8697e+01;1.6571e+02;2.0480e+01;1.4019e+02;1.9529e+02;7.6616e+01;9.0039e+01;8.6644e+01;1.0049e+02;6.2575e+01;1.1020e+02;1.4833e+02;7.5342e+01;1.9670e+02;1.2997e+02;;=FLOOR.MATH(-LOG10(B122),1);=FLOOR.MATH(-LOG10(C122),1);=FLOOR.MATH(-LOG10(D122),1);=FLOOR.MATH(-LOG10(E122),1);=FLOOR.MATH(-LOG10(F122),1);=FLOOR.MATH(-LOG10(G122),1);=FLOOR.MATH(-LOG10(H122),1);=FLOOR.MATH(-LOG10(I122),1);=FLOOR.MATH(-LOG10(J122),1);=FLOOR.MATH(-LOG10(K122),1);=FLOOR.MATH(-LOG10(L122),1);=FLOOR.MATH(-LOG10(M122),1);=FLOOR.MATH(-LOG10(N122),1);=FLOOR.MATH(-LOG10(O122),1);=FLOOR.MATH(-LOG10(P122),1)
f9;1.6642e+01;2.6584e+01;7.0375e+01;2.7365e+01;2.0295e+01;1.8833e+01;6.1044e+01;1.6274e+01;7.5681e+01;5.1431e+01;1.8349e+01;8.6615e+01;1.0310e+02;2.6187e+01;7.8318e+01;;=FLOOR.MATH(-LOG10(B123),1);=FLOOR.MATH(-LOG10(C123),1);=FLOOR.MATH(-LOG10(D123),1);=FLOOR.MATH(-LOG10(E123),1);=FLOOR.MATH(-LOG10(F123),1);=FLOOR.MATH(-LOG10(G123),1);=FLOOR.MATH(-LOG10(H123),1);=FLOOR.MATH(-LOG10(I123),1);=FLOOR.MATH(-LOG10(J123),1);=FLOOR.MATH(-LOG10(K123),1);=FLOOR.MATH(-LOG10(L123),1);=FLOOR.MATH(-LOG10(M123),1);=FLOOR.MATH(-LOG10(N123),1);=FLOOR.MATH(-LOG10(O123),1);=FLOOR.MATH(-LOG10(P123),1)
f10;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;;=FLOOR.MATH(-LOG10(B124),1);=FLOOR.MATH(-LOG10(C124),1);=FLOOR.MATH(-LOG10(D124),1);=FLOOR.MATH(-LOG10(E124),1);=FLOOR.MATH(-LOG10(F124),1);=FLOOR.MATH(-LOG10(G124),1);=FLOOR.MATH(-LOG10(H124),1);=FLOOR.MATH(-LOG10(I124),1);=FLOOR.MATH(-LOG10(J124),1);=FLOOR.MATH(-LOG10(K124),1);=FLOOR.MATH(-LOG10(L124),1);=FLOOR.MATH(-LOG10(M124),1);=FLOOR.MATH(-LOG10(N124),1);=FLOOR.MATH(-LOG10(O124),1);=FLOOR.MATH(-LOG10(P124),1)
f11;2.3912e+02;8.5491e+01;1.8643e+02;1.8241e+02;1.9758e+02;2.4618e+02;2.3387e+02;1.6980e+02;1.3555e+02;2.1910e+02;8.1032e+01;2.7799e+02;1.5361e+02;1.6611e+02;1.2238e+02;;=FLOOR.MATH(-LOG10(B125),1);=FLOOR.MATH(-LOG10(C125),1);=FLOOR.MATH(-LOG10(D125),1);=FLOOR.MATH(-LOG10(E125),1);=FLOOR.MATH(-LOG10(F125),1);=FLOOR.MATH(-LOG10(G125),1);=FLOOR.MATH(-LOG10(H125),1);=FLOOR.MATH(-LOG10(I125),1);=FLOOR.MATH(-LOG10(J125),1);=FLOOR.MATH(-LOG10(K125),1);=FLOOR.MATH(-LOG10(L125),1);=FLOOR.MATH(-LOG10(M125),1);=FLOOR.MATH(-LOG10(N125),1);=FLOOR.MATH(-LOG10(O125),1);=FLOOR.MATH(-LOG10(P125),1)
f12;8.0640e+02;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;1.0000e+03;;=FLOOR.MATH(-LOG10(B126),1);=FLOOR.MATH(-LOG10(C126),1);=FLOOR.MATH(-LOG10(D126),1);=FLOOR.MATH(-LOG10(E126),1);=FLOOR.MATH(-LOG10(F126),1);=FLOOR.MATH(-LOG10(G126),1);=FLOOR.MATH(-LOG10(H126),1);=FLOOR.MATH(-LOG10(I126),1);=FLOOR.MATH(-LOG10(J126),1);=FLOOR.MATH(-LOG10(K126),1);=FLOOR.MATH(-LOG10(L126),1);=FLOOR.MATH(-LOG10(M126),1);=FLOOR.MATH(-LOG10(N126),1);=FLOOR.MATH(-LOG10(O126),1);=FLOOR.MATH(-LOG10(P126),1)
f13;1.0550e+02;5.7720e+01;1.1148e+02;4.0295e+01;7.1370e+01;1.8997e+01;4.8438e+02;9.8567e+01;3.8218e+01;6.8201e+01;1.9368e+02;1.3848e+02;1.9200e+02;1.5992e+02;5.4016e+01;;=FLOOR.MATH(-LOG10(B127),1);=FLOOR.MATH(-LOG10(C127),1);=FLOOR.MATH(-LOG10(D127),1);=FLOOR.MATH(-LOG10(E127),1);=FLOOR.MATH(-LOG10(F127),1);=FLOOR.MATH(-LOG10(G127),1);=FLOOR.MATH(-LOG10(H127),1);=FLOOR.MATH(-LOG10(I127),1);=FLOOR.MATH(-LOG10(J127),1);=FLOOR.MATH(-LOG10(K127),1);=FLOOR.MATH(-LOG10(L127),1);=FLOOR.MATH(-LOG10(M127),1);=FLOOR.MATH(-LOG10(N127),1);=FLOOR.MATH(-LOG10(O127),1);=FLOOR.MATH(-LOG10(P127),1)
f14;3.1505e-01;6.6957e-01;3.3826e-02;1.3640e-02;1.0162e+00;4.8208e-02;7.5817e-02;5.6079e-02;6.9174e-02;1.0960e-02;2.6691e-02;2.1953e-01;1.0224e+00;2.3891e-02;2.4739e-01;;=FLOOR.MATH(-LOG10(B128),1);=FLOOR.MATH(-LOG10(C128),1);=FLOOR.MATH(-LOG10(D128),1);=FLOOR.MATH(-LOG10(E128),1);=FLOOR.MATH(-LOG10(F128),1);=FLOOR.MATH(-LOG10(G128),1);=FLOOR.MATH(-LOG10(H128),1);=FLOOR.MATH(-LOG10(I128),1);=FLOOR.MATH(-LOG10(J128),1);=FLOOR.MATH(-LOG10(K128),1);=FLOOR.MATH(-LOG10(L128),1);=FLOOR.MATH(-LOG10(M128),1);=FLOOR.MATH(-LOG10(N128),1);=FLOOR.MATH(-LOG10(O128),1);=FLOOR.MATH(-LOG10(P128),1)
f15;8.6670e+01;8.3239e+01;1.5358e+02;7.6638e+01;4.7224e+01;9.1535e+01;6.8656e+01;9.0448e+01;3.6033e+01;4.9207e+01;7.4203e+01;1.0933e+02;7.7868e+01;7.1114e+01;5.7920e+01;;=FLOOR.MATH(-LOG10(B129),1);=FLOOR.MATH(-LOG10(C129),1);=FLOOR.MATH(-LOG10(D129),1);=FLOOR.MATH(-LOG10(E129),1);=FLOOR.MATH(-LOG10(F129),1);=FLOOR.MATH(-LOG10(G129),1);=FLOOR.MATH(-LOG10(H129),1);=FLOOR.MATH(-LOG10(I129),1);=FLOOR.MATH(-LOG10(J129),1);=FLOOR.MATH(-LOG10(K129),1);=FLOOR.MATH(-LOG10(L129),1);=FLOOR.MATH(-LOG10(M129),1);=FLOOR.MATH(-LOG10(N129),1);=FLOOR.MATH(-LOG10(O129),1);=FLOOR.MATH(-LOG10(P129),1)
f16;1.1265e+01;1.2930e+01;2.3067e+01;9.0655e+00;5.0825e+00;1.9907e+01;1.0100e+01;8.9968e+00;6.1298e+00;1.9314e+01;1.0170e+01;2.7103e+00;1.0188e+01;1.3049e+01;1.1379e+01;;=FLOOR.MATH(-LOG10(B130),1);=FLOOR.MATH(-LOG10(C130),1);=FLOOR.MATH(-LOG10(D130),1);=FLOOR.MATH(-LOG10(E130),1);=FLOOR.MATH(-LOG10(F130),1);=FLOOR.MATH(-LOG10(G130),1);=FLOOR.MATH(-LOG10(H130),1);=FLOOR.MATH(-LOG10(I130),1);=FLOOR.MATH(-LOG10(J130),1);=FLOOR.MATH(-LOG10(K130),1);=FLOOR.MATH(-LOG10(L130),1);=FLOOR.MATH(-LOG10(M130),1);=FLOOR.MATH(-LOG10(N130),1);=FLOOR.MATH(-LOG10(O130),1);=FLOOR.MATH(-LOG10(P130),1)
f17;2.4468e+00;2.0669e+00;3.1717e+00;1.0919e+00;4.8609e+00;7.4158e-01;9.8473e-01;1.2144e+00;1.4183e+00;1.0567e+00;1.9085e+00;2.6014e-01;2.7046e+00;1.2605e+00;7.8005e-01;;=FLOOR.MATH(-LOG10(B131),1);=FLOOR.MATH(-LOG10(C131),1);=FLOOR.MATH(-LOG10(D131),1);=FLOOR.MATH(-LOG10(E131),1);=FLOOR.MATH(-LOG10(F131),1);=FLOOR.MATH(-LOG10(G131),1);=FLOOR.MATH(-LOG10(H131),1);=FLOOR.MATH(-LOG10(I131),1);=FLOOR.MATH(-LOG10(J131),1);=FLOOR.MATH(-LOG10(K131),1);=FLOOR.MATH(-LOG10(L131),1);=FLOOR.MATH(-LOG10(M131),1);=FLOOR.MATH(-LOG10(N131),1);=FLOOR.MATH(-LOG10(O131),1);=FLOOR.MATH(-LOG10(P131),1)
f18;3.6660e+00;4.3735e+00;7.5189e+00;2.7095e+00;7.7885e+00;3.2907e+00;5.0077e+00;9.0565e+00;2.9247e+00;5.3752e+00;9.4121e+00;3.6706e+00;2.9860e+00;3.6456e+00;1.2202e+01;;=FLOOR.MATH(-LOG10(B132),1);=FLOOR.MATH(-LOG10(C132),1);=FLOOR.MATH(-LOG10(D132),1);=FLOOR.MATH(-LOG10(E132),1);=FLOOR.MATH(-LOG10(F132),1);=FLOOR.MATH(-LOG10(G132),1);=FLOOR.MATH(-LOG10(H132),1);=FLOOR.MATH(-LOG10(I132),1);=FLOOR.MATH(-LOG10(J132),1);=FLOOR.MATH(-LOG10(K132),1);=FLOOR.MATH(-LOG10(L132),1);=FLOOR.MATH(-LOG10(M132),1);=FLOOR.MATH(-LOG10(N132),1);=FLOOR.MATH(-LOG10(O132),1);=FLOOR.MATH(-LOG10(P132),1)
f19;5.2101e+00;5.5449e+00;4.4355e+00;5.4510e+00;4.6445e+00;5.9893e+00;4.4953e+00;4.4860e+00;5.7611e+00;4.9376e+00;4.1589e+00;5.0807e+00;6.0104e+00;5.2329e+00;4.7856e+00;;=FLOOR.MATH(-LOG10(B133),1);=FLOOR.MATH(-LOG10(C133),1);=FLOOR.MATH(-LOG10(D133),1);=FLOOR.MATH(-LOG10(E133),1);=FLOOR.MATH(-LOG10(F133),1);=FLOOR.MATH(-LOG10(G133),1);=FLOOR.MATH(-LOG10(H133),1);=FLOOR.MATH(-LOG10(I133),1);=FLOOR.MATH(-LOG10(J133),1);=FLOOR.MATH(-LOG10(K133),1);=FLOOR.MATH(-LOG10(L133),1);=FLOOR.MATH(-LOG10(M133),1);=FLOOR.MATH(-LOG10(N133),1);=FLOOR.MATH(-LOG10(O133),1);=FLOOR.MATH(-LOG10(P133),1)
f20;1.0887e+00;1.9717e+00;2.0103e+00;1.6268e+00;1.5004e+00;1.8545e+00;1.8167e+00;1.7650e+00;1.7537e+00;1.8025e+00;1.7855e+00;1.5832e+00;2.1122e+00;1.3442e+00;1.5093e+00;;=FLOOR.MATH(-LOG10(B134),1);=FLOOR.MATH(-LOG10(C134),1);=FLOOR.MATH(-LOG10(D134),1);=FLOOR.MATH(-LOG10(E134),1);=FLOOR.MATH(-LOG10(F134),1);=FLOOR.MATH(-LOG10(G134),1);=FLOOR.MATH(-LOG10(H134),1);=FLOOR.MATH(-LOG10(I134),1);=FLOOR.MATH(-LOG10(J134),1);=FLOOR.MATH(-LOG10(K134),1);=FLOOR.MATH(-LOG10(L134),1);=FLOOR.MATH(-LOG10(M134),1);=FLOOR.MATH(-LOG10(N134),1);=FLOOR.MATH(-LOG10(O134),1);=FLOOR.MATH(-LOG10(P134),1)
